dataset/images/Apprentice_Video(10).jpg,221,271,424,295,button
dataset/images/Apprentice_Video(10).jpg,421,76,609,102,button
dataset/images/Apprentice_Video(10).jpg,421,102,609,124,button
dataset/images/Apprentice_Video(10).jpg,421,124,611,143,button
dataset/images/Apprentice_Video(10).jpg,422,143,611,165,button
dataset/images/Apprentice_Video(10).jpg,422,165,608,193,button
dataset/images/Apprentice_Video(10).jpg,422,193,608,212,button
dataset/images/Apprentice_Video(10).jpg,422,212,610,234,button
dataset/images/Apprentice_Video(10).jpg,422,234,610,255,button
dataset/images/Apprentice_Video(10).jpg,220,32,426,298,menu
dataset/images/Apprentice_Video(10).jpg,404,76,611,252,submenu
dataset/images/Apprentice_Video(10).jpg,720,2,743,25,max_min
dataset/images/Apprentice_Video(10).jpg,763,1,793,29,close
dataset/images/Apprentice_Video(11).jpg,0,31,33,48,button
dataset/images/Apprentice_Video(11).jpg,33,31,111,51,button
dataset/images/Apprentice_Video(11).jpg,111,33,172,52,button
dataset/images/Apprentice_Video(11).jpg,172,33,219,51,button
dataset/images/Apprentice_Video(11).jpg,219,29,266,49,button
dataset/images/Apprentice_Video(11).jpg,266,31,324,49,button
dataset/images/Apprentice_Video(11).jpg,324,29,368,51,button
dataset/images/Apprentice_Video(11).jpg,221,51,425,77,button
dataset/images/Apprentice_Video(11).jpg,221,77,425,96,button
dataset/images/Apprentice_Video(11).jpg,221,96,424,120,button
dataset/images/Apprentice_Video(11).jpg,221,120,424,151,button
dataset/images/Apprentice_Video(11).jpg,221,151,425,175,button
dataset/images/Apprentice_Video(11).jpg,220,175,425,196,button
dataset/images/Apprentice_Video(11).jpg,220,196,426,219,button
dataset/images/Apprentice_Video(11).jpg,223,219,426,241,button
dataset/images/Apprentice_Video(11).jpg,223,241,426,270,button
dataset/images/Apprentice_Video(11).jpg,221,270,426,293,button
dataset/images/Apprentice_Video(11).jpg,421,99,591,122,button
dataset/images/Apprentice_Video(11).jpg,423,122,591,146,button
dataset/images/Apprentice_Video(11).jpg,423,146,593,167,button
dataset/images/Apprentice_Video(11).jpg,219,33,427,293,menu
dataset/images/Apprentice_Video(11).jpg,402,97,592,165,submenu
dataset/images/Apprentice_Video(11).jpg,720,2,743,25,max_min
dataset/images/Apprentice_Video(11).jpg,763,1,793,29,close
dataset/images/Apprentice_Video(12).jpg,1,32,31,51,button
dataset/images/Apprentice_Video(12).jpg,32,34,105,51,button
dataset/images/Apprentice_Video(12).jpg,106,36,168,51,button
dataset/images/Apprentice_Video(12).jpg,168,34,217,49,button
dataset/images/Apprentice_Video(12).jpg,218,35,262,49,button
dataset/images/Apprentice_Video(12).jpg,262,33,325,48,button
dataset/images/Apprentice_Video(12).jpg,327,33,367,49,button
dataset/images/Apprentice_Video(12).jpg,267,52,444,76,button
dataset/images/Apprentice_Video(12).jpg,266,76,443,101,button
dataset/images/Apprentice_Video(12).jpg,266,99,444,124,button
dataset/images/Apprentice_Video(12).jpg,267,124,445,143,button
dataset/images/Apprentice_Video(12).jpg,268,142,444,167,button
dataset/images/Apprentice_Video(12).jpg,263,33,445,167,menu
dataset/images/Apprentice_Video(12).jpg,720,2,743,25,max_min
dataset/images/Apprentice_Video(12).jpg,763,1,793,29,close
dataset/images/Apprentice_Video(13).jpg,1,32,33,51,button
dataset/images/Apprentice_Video(13).jpg,33,31,106,51,button
dataset/images/Apprentice_Video(13).jpg,106,31,165,49,button
dataset/images/Apprentice_Video(13).jpg,167,32,218,49,button
dataset/images/Apprentice_Video(13).jpg,217,31,262,50,button
dataset/images/Apprentice_Video(13).jpg,262,32,326,51,button
dataset/images/Apprentice_Video(13).jpg,326,33,367,49,button
dataset/images/Apprentice_Video(13).jpg,329,49,419,79,button
dataset/images/Apprentice_Video(13).jpg,328,31,417,80,menu
dataset/images/Apprentice_Video(13).jpg,720,2,743,25,max_min
dataset/images/Apprentice_Video(13).jpg,763,1,793,29,close
dataset/images/Apprentice_Video(3).jpg,13,559,45,590,button
dataset/images/Apprentice_Video(3).jpg,10,545,791,568,slider
dataset/images/Apprentice_Video(3).jpg,3,55,34,92,button
dataset/images/Apprentice_Video(3).jpg,720,2,743,25,max_min
dataset/images/Apprentice_Video(3).jpg,763,1,793,29,close
dataset/images/Apprentice_Video(4).jpg,66,57,790,86,textarea
dataset/images/Apprentice_Video(4).jpg,2,27,28,49,button
dataset/images/Apprentice_Video(4).jpg,30,28,104,51,button
dataset/images/Apprentice_Video(4).jpg,106,28,170,51,button
dataset/images/Apprentice_Video(4).jpg,169,31,219,52,button
dataset/images/Apprentice_Video(4).jpg,220,30,263,50,button
dataset/images/Apprentice_Video(4).jpg,263,34,326,51,button
dataset/images/Apprentice_Video(4).jpg,329,30,367,51,button
dataset/images/Apprentice_Video(4).jpg,1,55,36,91,button
dataset/images/Apprentice_Video(4).jpg,10,563,45,590,button
dataset/images/Apprentice_Video(4).jpg,0,543,791,569,slider
dataset/images/Apprentice_Video(4).jpg,761,559,790,593,button
dataset/images/Apprentice_Video(4).jpg,720,2,743,25,max_min
dataset/images/Apprentice_Video(4).jpg,763,1,793,29,close
dataset/images/Apprentice_Video(5).jpg,2,30,33,50,button
dataset/images/Apprentice_Video(5).jpg,35,31,104,51,button
dataset/images/Apprentice_Video(5).jpg,105,33,171,51,button
dataset/images/Apprentice_Video(5).jpg,173,34,219,53,button
dataset/images/Apprentice_Video(5).jpg,220,33,263,51,button
dataset/images/Apprentice_Video(5).jpg,264,32,323,49,button
dataset/images/Apprentice_Video(5).jpg,324,32,363,49,button
dataset/images/Apprentice_Video(5).jpg,2,50,201,76,button
dataset/images/Apprentice_Video(5).jpg,3,76,200,101,button
dataset/images/Apprentice_Video(5).jpg,0,102,202,119,button
dataset/images/Apprentice_Video(5).jpg,0,119,201,144,button
dataset/images/Apprentice_Video(5).jpg,2,144,201,169,button
dataset/images/Apprentice_Video(5).jpg,4,28,205,176,menu
dataset/images/Apprentice_Video(5).jpg,720,2,743,25,max_min
dataset/images/Apprentice_Video(5).jpg,763,1,793,29,close
dataset/images/Apprentice_Video(6).jpg,0,29,33,52,button
dataset/images/Apprentice_Video(6).jpg,34,30,112,55,button
dataset/images/Apprentice_Video(6).jpg,111,31,171,50,button
dataset/images/Apprentice_Video(6).jpg,172,31,214,47,button
dataset/images/Apprentice_Video(6).jpg,213,31,265,51,button
dataset/images/Apprentice_Video(6).jpg,266,33,328,52,button
dataset/images/Apprentice_Video(6).jpg,328,34,361,49,button
dataset/images/Apprentice_Video(6).jpg,36,51,548,75,button
dataset/images/Apprentice_Video(6).jpg,34,75,548,97,button
dataset/images/Apprentice_Video(6).jpg,35,97,547,134,button
dataset/images/Apprentice_Video(6).jpg,36,134,547,156,button
dataset/images/Apprentice_Video(6).jpg,36,156,548,185,button
dataset/images/Apprentice_Video(6).jpg,35,33,550,185,menu
dataset/images/Apprentice_Video(6).jpg,720,2,743,25,max_min
dataset/images/Apprentice_Video(6).jpg,763,1,793,29,close
dataset/images/Apprentice_Video(7).jpg,1,30,33,51,button
dataset/images/Apprentice_Video(7).jpg,33,29,108,51,button
dataset/images/Apprentice_Video(7).jpg,108,31,174,52,button
dataset/images/Apprentice_Video(7).jpg,173,31,221,47,button
dataset/images/Apprentice_Video(7).jpg,221,34,264,51,button
dataset/images/Apprentice_Video(7).jpg,265,31,320,50,button
dataset/images/Apprentice_Video(7).jpg,321,32,364,47,button
dataset/images/Apprentice_Video(7).jpg,111,51,355,78,button
dataset/images/Apprentice_Video(7).jpg,111,108,354,128,button
dataset/images/Apprentice_Video(7).jpg,110,128,353,147,button
dataset/images/Apprentice_Video(7).jpg,110,147,353,180,button
dataset/images/Apprentice_Video(7).jpg,110,180,353,204,button
dataset/images/Apprentice_Video(7).jpg,112,207,355,230,button
dataset/images/Apprentice_Video(7).jpg,108,229,354,252,button
dataset/images/Apprentice_Video(7).jpg,108,252,354,277,button
dataset/images/Apprentice_Video(7).jpg,109,277,354,303,button
dataset/images/Apprentice_Video(7).jpg,110,301,355,325,button
dataset/images/Apprentice_Video(7).jpg,108,326,355,351,button
dataset/images/Apprentice_Video(7).jpg,111,351,355,379,button
dataset/images/Apprentice_Video(7).jpg,109,32,356,380,menu
dataset/images/Apprentice_Video(7).jpg,720,2,743,25,max_min
dataset/images/Apprentice_Video(7).jpg,763,1,793,29,close
dataset/images/Apprentice_Video(8).jpg,1,30,30,50,button
dataset/images/Apprentice_Video(8).jpg,32,31,109,50,button
dataset/images/Apprentice_Video(8).jpg,109,32,173,51,button
dataset/images/Apprentice_Video(8).jpg,172,34,221,49,button
dataset/images/Apprentice_Video(8).jpg,220,35,263,48,button
dataset/images/Apprentice_Video(8).jpg,261,31,325,53,button
dataset/images/Apprentice_Video(8).jpg,326,35,381,52,button
dataset/images/Apprentice_Video(8).jpg,173,54,379,77,button
dataset/images/Apprentice_Video(8).jpg,173,77,378,106,button
dataset/images/Apprentice_Video(8).jpg,174,106,378,130,button
dataset/images/Apprentice_Video(8).jpg,173,32,383,132,menu
dataset/images/Apprentice_Video(8).jpg,720,2,743,25,max_min
dataset/images/Apprentice_Video(8).jpg,763,1,793,29,close
dataset/images/Apprentice_Video(9).jpg,2,31,35,48,button
dataset/images/Apprentice_Video(9).jpg,34,34,107,51,button
dataset/images/Apprentice_Video(9).jpg,107,35,168,52,button
dataset/images/Apprentice_Video(9).jpg,168,33,217,51,button
dataset/images/Apprentice_Video(9).jpg,216,35,265,51,button
dataset/images/Apprentice_Video(9).jpg,267,32,326,55,button
dataset/images/Apprentice_Video(9).jpg,326,35,365,54,button
dataset/images/Apprentice_Video(9).jpg,218,54,420,77,button
dataset/images/Apprentice_Video(9).jpg,221,77,420,100,button
dataset/images/Apprentice_Video(9).jpg,223,100,414,127,button
dataset/images/Apprentice_Video(9).jpg,221,127,414,150,button
dataset/images/Apprentice_Video(9).jpg,221,150,421,172,button
dataset/images/Apprentice_Video(9).jpg,222,175,400,196,button
dataset/images/Apprentice_Video(9).jpg,222,195,416,217,button
dataset/images/Apprentice_Video(9).jpg,220,218,421,242,button
dataset/images/Apprentice_Video(9).jpg,222,242,421,271,button
dataset/images/Apprentice_Video(9).jpg,222,271,424,294,button
dataset/images/Apprentice_Video(9).jpg,420,57,581,78,button
dataset/images/Apprentice_Video(9).jpg,420,78,585,105,button
dataset/images/Apprentice_Video(9).jpg,419,105,585,127,button
dataset/images/Apprentice_Video(9).jpg,419,127,583,147,button
dataset/images/Apprentice_Video(9).jpg,421,147,583,169,button
dataset/images/Apprentice_Video(9).jpg,421,169,585,188,button
dataset/images/Apprentice_Video(9).jpg,422,189,585,208,button
dataset/images/Apprentice_Video(9).jpg,422,208,586,231,button
dataset/images/Apprentice_Video(9).jpg,422,231,586,255,button
dataset/images/Apprentice_Video(9).jpg,404,51,585,255,menu
dataset/images/Apprentice_Video(9).jpg,720,2,743,25,max_min
dataset/images/Apprentice_Video(9).jpg,763,1,793,29,close
dataset/images/Audacious (1).png,293,32,348,65,button
dataset/images/Audacious (1).png,295,61,638,89,button
dataset/images/Audacious (1).png,295,87,637,114,button
dataset/images/Audacious (1).png,296,111,637,138,button
dataset/images/Audacious (1).png,297,135,636,165,button
dataset/images/Audacious (1).png,296,164,636,198,button
dataset/images/Audacious (1).png,296,195,634,230,button
dataset/images/Audacious (1).png,292,31,642,237,menu
dataset/images/Audacious (1).png,0,38,37,60,button
dataset/images/Audacious (1).png,37,38,112,62,button
dataset/images/Audacious (1).png,112,39,170,61,button
dataset/images/Audacious (1).png,171,38,237,61,button
dataset/images/Audacious (1).png,237,38,294,61,button
dataset/images/Audacious (1).png,0,62,34,97,search
dataset/images/Audacious (1).png,33,64,63,96,icon_button
dataset/images/Audacious (1).png,63,64,95,96,icon_button
dataset/images/Audacious (1).png,100,63,135,95,icon_button
dataset/images/Audacious (1).png,135,64,167,94,icon_button
dataset/images/Audacious (1).png,167,65,194,94,icon_button
dataset/images/Audacious (1).png,194,65,225,94,icon_button
dataset/images/Audacious (1).png,225,66,259,94,icon_button
dataset/images/Audacious (1).png,0,115,246,152,textbox
dataset/images/Audacious (1).png,1,806,214,842,textbox
dataset/images/Audacious (1).png,217,812,244,836,icon_button
dataset/images/Audacious (1).png,186,813,210,836,icon_button
dataset/images/Audacious (1).png,1453,64,1484,93,icon_button
dataset/images/Audacious (1).png,1484,64,1514,93,icon_button
dataset/images/Audacious (1).png,776,105,795,124,close
dataset/images/Audacious (1).png,684,94,808,134,tab
dataset/images/Audacious (1).png,1514,65,1534,92,icon_button
dataset/images/Audacious (10).png,716,35,744,60,close
dataset/images/Audacious (10).png,734,279,758,301,button
dataset/images/Audacious (10).png,733,461,760,484,button
dataset/images/Audacious (10).png,732,296,758,335,scrollbar
dataset/images/Audacious (10).png,730,276,763,489,scrollbar
dataset/images/Audacious (10).png,275,213,519,242,link
dataset/images/Audacious (10).png,34,240,103,280,tab
dataset/images/Audacious (10).png,88,240,159,281,tab
dataset/images/Audacious (10).png,33,235,163,286,tab_bar
dataset/images/Audacious (10).png,0,38,37,60,button
dataset/images/Audacious (10).png,0,62,34,97,search
dataset/images/Audacious (10).png,1,806,214,842,textbox
dataset/images/Audacious (10).png,217,812,244,836,icon_button
dataset/images/Audacious (10).png,186,813,210,836,icon_button
dataset/images/Audacious (10).png,1453,64,1484,93,icon_button
dataset/images/Audacious (10).png,1484,64,1514,93,icon_button
dataset/images/Audacious (10).png,24,24,777,502,dialogbox
dataset/images/Audacious (10).png,2,112,33,152,textbox
dataset/images/Audacious (10).png,1514,65,1534,92,icon_button
dataset/images/Audacious (11).png,96,85,796,717,dialogbox
dataset/images/Audacious (11).png,751,98,779,129,close
dataset/images/Audacious (11).png,116,143,327,212,button
dataset/images/Audacious (11).png,116,273,327,334,button
dataset/images/Audacious (11).png,114,334,327,402,button
dataset/images/Audacious (11).png,115,403,326,467,button
dataset/images/Audacious (11).png,118,467,325,531,button
dataset/images/Audacious (11).png,115,530,326,593,button
dataset/images/Audacious (11).png,341,210,364,233,checkbox
dataset/images/Audacious (11).png,341,240,364,264,checkbox
dataset/images/Audacious (11).png,342,271,363,293,checkbox
dataset/images/Audacious (11).png,340,489,365,513,checkbox
dataset/images/Audacious (11).png,341,550,364,576,checkbox
dataset/images/Audacious (11).png,539,345,579,392,button
dataset/images/Audacious (11).png,513,333,532,355,button
dataset/images/Audacious (11).png,513,460,533,481,button
dataset/images/Audacious (11).png,750,333,772,356,button
dataset/images/Audacious (11).png,751,459,772,483,button
dataset/images/Audacious (11).png,510,349,537,407,scrollbar
dataset/images/Audacious (11).png,507,331,539,482,scrollbar
dataset/images/Audacious (11).png,748,351,774,451,scrollbar
dataset/images/Audacious (11).png,745,328,778,486,scrollbar
dataset/images/Audacious (11).png,539,425,578,468,button
dataset/images/Audacious (11).png,596,141,624,174,button
dataset/images/Audacious (11).png,394,140,628,176,combobox
dataset/images/Audacious (11).png,343,334,510,358,button
dataset/images/Audacious (11).png,343,358,509,383,button
dataset/images/Audacious (11).png,343,384,510,410,button
dataset/images/Audacious (11).png,346,413,509,441,button
dataset/images/Audacious (11).png,345,442,508,470,button
dataset/images/Audacious (11).png,584,334,746,360,button
dataset/images/Audacious (11).png,583,359,746,384,button
dataset/images/Audacious (11).png,583,384,747,413,button
dataset/images/Audacious (11).png,583,413,747,440,button
dataset/images/Audacious (11).png,583,442,746,469,button
dataset/images/Audacious (11).png,293,32,348,65,button
dataset/images/Audacious (11).png,0,38,37,60,button
dataset/images/Audacious (11).png,37,38,112,62,button
dataset/images/Audacious (11).png,112,39,170,61,button
dataset/images/Audacious (11).png,171,38,237,61,button
dataset/images/Audacious (11).png,237,38,294,61,button
dataset/images/Audacious (11).png,0,62,34,97,search
dataset/images/Audacious (11).png,33,64,63,96,icon_button
dataset/images/Audacious (11).png,63,64,95,96,icon_button
dataset/images/Audacious (11).png,100,63,135,95,icon_button
dataset/images/Audacious (11).png,135,64,167,94,icon_button
dataset/images/Audacious (11).png,167,65,194,94,icon_button
dataset/images/Audacious (11).png,194,65,225,94,icon_button
dataset/images/Audacious (11).png,1,806,214,842,textbox
dataset/images/Audacious (11).png,217,812,244,836,icon_button
dataset/images/Audacious (11).png,186,813,210,836,icon_button
dataset/images/Audacious (11).png,1453,64,1484,93,icon_button
dataset/images/Audacious (11).png,1484,64,1514,93,icon_button
dataset/images/Audacious (11).png,1516,64,1534,93,icon_button
dataset/images/Audacious (11).png,0,112,103,154,textbox
dataset/images/Audacious (11).png,116,212,325,270,button
dataset/images/Audacious (11).png,684,657,777,698,button
dataset/images/Audacious (12).png,114,208,327,279,button
dataset/images/Audacious (12).png,352,390,420,431,button
dataset/images/Audacious (12).png,421,390,478,429,button
dataset/images/Audacious (12).png,604,166,672,205,button
dataset/images/Audacious (12).png,674,166,731,205,button
dataset/images/Audacious (12).png,440,164,603,207,combobox
dataset/images/Audacious (12).png,409,200,553,240,combobox
dataset/images/Audacious (12).png,444,424,685,464,combobox
dataset/images/Audacious (12).png,397,517,569,560,combobox
dataset/images/Audacious (12).png,574,166,608,205,button
dataset/images/Audacious (12).png,523,200,555,236,button
dataset/images/Audacious (12).png,653,425,687,462,button
dataset/images/Audacious (12).png,533,516,568,558,button
dataset/images/Audacious (12).png,467,235,484,252,button
dataset/images/Audacious (12).png,467,253,483,267,button
dataset/images/Audacious (12).png,466,235,484,267,spinbox
dataset/images/Audacious (12).png,417,233,486,273,textbox
dataset/images/Audacious (12).png,510,617,581,657,textbox
dataset/images/Audacious (12).png,510,580,580,623,textbox
dataset/images/Audacious (12).png,561,580,579,619,spinbox
dataset/images/Audacious (12).png,562,618,577,654,spinbox
dataset/images/Audacious (12).png,339,270,365,297,checkbox
dataset/images/Audacious (12).png,339,301,365,327,checkbox
dataset/images/Audacious (12).png,339,361,364,389,checkbox
dataset/images/Audacious (12).png,340,492,364,519,checkbox
dataset/images/Audacious (12).png,351,553,378,583,checkbox
dataset/images/Audacious (12).png,559,583,582,600,button
dataset/images/Audacious (12).png,560,599,581,616,button
dataset/images/Audacious (12).png,562,618,580,634,button
dataset/images/Audacious (12).png,560,635,581,653,button
dataset/images/Audacious (12).png,96,85,796,717,dialogbox
dataset/images/Audacious (12).png,751,98,779,129,close
dataset/images/Audacious (12).png,116,143,327,212,button
dataset/images/Audacious (12).png,116,273,327,334,button
dataset/images/Audacious (12).png,114,334,327,402,button
dataset/images/Audacious (12).png,115,403,326,467,button
dataset/images/Audacious (12).png,118,467,325,531,button
dataset/images/Audacious (12).png,115,530,326,593,button
dataset/images/Audacious (12).png,342,271,363,293,checkbox
dataset/images/Audacious (12).png,293,32,348,65,button
dataset/images/Audacious (12).png,0,38,37,60,button
dataset/images/Audacious (12).png,37,38,112,62,button
dataset/images/Audacious (12).png,112,39,170,61,button
dataset/images/Audacious (12).png,171,38,237,61,button
dataset/images/Audacious (12).png,237,38,294,61,button
dataset/images/Audacious (12).png,0,62,34,97,search
dataset/images/Audacious (12).png,33,64,63,96,icon_button
dataset/images/Audacious (12).png,63,64,95,96,icon_button
dataset/images/Audacious (12).png,100,63,135,95,icon_button
dataset/images/Audacious (12).png,135,64,167,94,icon_button
dataset/images/Audacious (12).png,167,65,194,94,icon_button
dataset/images/Audacious (12).png,194,65,225,94,icon_button
dataset/images/Audacious (12).png,1,806,214,842,textbox
dataset/images/Audacious (12).png,217,812,244,836,icon_button
dataset/images/Audacious (12).png,186,813,210,836,icon_button
dataset/images/Audacious (12).png,1453,64,1484,93,icon_button
dataset/images/Audacious (12).png,1484,64,1514,93,icon_button
dataset/images/Audacious (12).png,1516,64,1534,93,icon_button
dataset/images/Audacious (12).png,0,112,103,154,textbox
dataset/images/Audacious (12).png,684,657,777,697,button
dataset/images/Audacious (13).png,684,657,777,699,button
dataset/images/Audacious (13).png,352,390,420,431,button
dataset/images/Audacious (13).png,421,390,478,429,button
dataset/images/Audacious (13).png,604,166,672,205,button
dataset/images/Audacious (13).png,674,166,731,205,button
dataset/images/Audacious (13).png,440,164,603,207,combobox
dataset/images/Audacious (13).png,409,200,553,240,combobox
dataset/images/Audacious (13).png,444,424,685,464,combobox
dataset/images/Audacious (13).png,397,517,569,560,combobox
dataset/images/Audacious (13).png,574,166,608,205,button
dataset/images/Audacious (13).png,523,200,555,236,button
dataset/images/Audacious (13).png,653,425,687,462,button
dataset/images/Audacious (13).png,533,516,568,558,button
dataset/images/Audacious (13).png,467,235,484,252,button
dataset/images/Audacious (13).png,467,253,483,267,button
dataset/images/Audacious (13).png,466,235,484,267,spinbox
dataset/images/Audacious (13).png,417,233,486,273,textbox
dataset/images/Audacious (13).png,510,617,581,657,textbox
dataset/images/Audacious (13).png,510,580,580,623,textbox
dataset/images/Audacious (13).png,561,580,579,619,spinbox
dataset/images/Audacious (13).png,562,618,577,654,spinbox
dataset/images/Audacious (13).png,339,270,365,297,checkbox
dataset/images/Audacious (13).png,339,301,365,327,checkbox
dataset/images/Audacious (13).png,339,361,364,389,checkbox
dataset/images/Audacious (13).png,340,492,364,519,checkbox
dataset/images/Audacious (13).png,351,553,378,583,checkbox
dataset/images/Audacious (13).png,559,583,582,600,button
dataset/images/Audacious (13).png,560,599,581,616,button
dataset/images/Audacious (13).png,562,618,580,634,button
dataset/images/Audacious (13).png,560,635,581,653,button
dataset/images/Audacious (13).png,96,85,796,717,dialogbox
dataset/images/Audacious (13).png,751,98,779,129,close
dataset/images/Audacious (13).png,116,143,327,212,button
dataset/images/Audacious (13).png,116,273,327,334,button
dataset/images/Audacious (13).png,114,334,327,402,button
dataset/images/Audacious (13).png,115,403,326,467,button
dataset/images/Audacious (13).png,118,467,325,531,button
dataset/images/Audacious (13).png,115,530,326,593,button
dataset/images/Audacious (13).png,293,32,348,65,button
dataset/images/Audacious (13).png,0,38,37,60,button
dataset/images/Audacious (13).png,37,38,112,62,button
dataset/images/Audacious (13).png,112,39,170,61,button
dataset/images/Audacious (13).png,171,38,237,61,button
dataset/images/Audacious (13).png,237,38,294,61,button
dataset/images/Audacious (13).png,0,62,34,97,search
dataset/images/Audacious (13).png,33,64,63,96,icon_button
dataset/images/Audacious (13).png,63,64,95,96,icon_button
dataset/images/Audacious (13).png,100,63,135,95,icon_button
dataset/images/Audacious (13).png,135,64,167,94,icon_button
dataset/images/Audacious (13).png,167,65,194,94,icon_button
dataset/images/Audacious (13).png,194,65,225,94,icon_button
dataset/images/Audacious (13).png,1,806,214,842,textbox
dataset/images/Audacious (13).png,217,812,244,836,icon_button
dataset/images/Audacious (13).png,186,813,210,836,icon_button
dataset/images/Audacious (13).png,1453,64,1484,93,icon_button
dataset/images/Audacious (13).png,1484,64,1514,93,icon_button
dataset/images/Audacious (13).png,1516,64,1534,93,icon_button
dataset/images/Audacious (13).png,0,112,103,154,textbox
dataset/images/Audacious (13).png,115,212,327,273,button
dataset/images/Audacious (14).png,114,208,327,279,button
dataset/images/Audacious (14).png,684,657,777,699,button
dataset/images/Audacious (14).png,352,390,420,431,button
dataset/images/Audacious (14).png,421,390,478,429,button
dataset/images/Audacious (14).png,604,166,672,205,button
dataset/images/Audacious (14).png,674,166,731,205,button
dataset/images/Audacious (14).png,440,164,603,207,combobox
dataset/images/Audacious (14).png,409,200,553,240,combobox
dataset/images/Audacious (14).png,444,424,685,464,combobox
dataset/images/Audacious (14).png,397,517,569,560,combobox
dataset/images/Audacious (14).png,574,166,608,205,button
dataset/images/Audacious (14).png,523,200,555,236,button
dataset/images/Audacious (14).png,653,425,687,462,button
dataset/images/Audacious (14).png,533,516,568,558,button
dataset/images/Audacious (14).png,467,235,484,252,button
dataset/images/Audacious (14).png,467,253,483,267,button
dataset/images/Audacious (14).png,466,235,484,267,spinbox
dataset/images/Audacious (14).png,417,233,486,273,textbox
dataset/images/Audacious (14).png,510,617,581,657,textbox
dataset/images/Audacious (14).png,510,580,580,623,textbox
dataset/images/Audacious (14).png,561,580,579,619,spinbox
dataset/images/Audacious (14).png,562,618,577,654,spinbox
dataset/images/Audacious (14).png,339,270,365,297,checkbox
dataset/images/Audacious (14).png,339,301,365,327,checkbox
dataset/images/Audacious (14).png,339,361,364,389,checkbox
dataset/images/Audacious (14).png,340,492,364,519,checkbox
dataset/images/Audacious (14).png,351,553,378,583,checkbox
dataset/images/Audacious (14).png,559,583,582,600,button
dataset/images/Audacious (14).png,560,599,581,616,button
dataset/images/Audacious (14).png,562,618,580,634,button
dataset/images/Audacious (14).png,560,635,581,653,button
dataset/images/Audacious (14).png,96,85,796,717,dialogbox
dataset/images/Audacious (14).png,751,98,779,129,close
dataset/images/Audacious (14).png,116,143,327,212,button
dataset/images/Audacious (14).png,116,273,327,334,button
